"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","WORLDBANKINCOMEGROUP (CODE)","WORLDBANKINCOMEGROUP (DISPLAY)","WORLDBANKINCOMEGROUP (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","LCA","Saint Lucia","","FMLE","Female","","74","74.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","LTU","Lithuania","","MLE","Male","","16","16.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","LTU","Lithuania","","BTSX","Both sexes","","19","19.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","LTU","Lithuania","","BTSX","Both sexes","","21","21.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","LVA","Latvia","","FMLE","Female","","79","79.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","LVA","Latvia","","BTSX","Both sexes","","69","69.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","LVA","Latvia","","FMLE","Female","","22","22.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","LVA","Latvia","","BTSX","Both sexes","","18","18.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","LVA","Latvia","","BTSX","Both sexes","","19","19.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","MEX","Mexico","","FMLE","Female","","75","75.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","MEX","Mexico","","FMLE","Female","","77","77.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","The former Yugoslav republic of Macedonia","","MLE","Male","","71","71.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","The former Yugoslav republic of Macedonia","","MLE","Male","","73","73.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","The former Yugoslav republic of Macedonia","","FMLE","Female","","76","76.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","MKD","The former Yugoslav republic of Macedonia","","FMLE","Female","","20","20.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2012","2012","","AFR","Africa","","WB_UMI","Upper-middle-income","","MUS","Mauritius","","FMLE","Female","","78","78.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_UMI","Upper-middle-income","","MUS","Mauritius","","BTSX","Both sexes","","72","72.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","MYS","Malaysia","","FMLE","Female","","76","76.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","MYS","Malaysia","","BTSX","Both sexes","","71","71.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","MYS","Malaysia","","FMLE","Female","","18","18.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","MYS","Malaysia","","FMLE","Female","","20","20.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_UMI","Upper-middle-income","","NAM","Namibia","","MLE","Male","","57","57.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","AFR","Africa","","WB_UMI","Upper-middle-income","","NAM","Namibia","","FMLE","Female","","57","57.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","PAN","Panama","","MLE","Male","","20","20.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_UMI","Upper-middle-income","","PAN","Panama","","MLE","Male","","22","22.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","PAN","Panama","","BTSX","Both sexes","","23","23.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","PER","Peru","","MLE","Male","","68","68.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","PER","Peru","","BTSX","Both sexes","","20","20.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","PLW","Palau","","BTSX","Both sexes","","66","66.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","PLW","Palau","","FMLE","Female","","18","18.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","PLW","Palau","","FMLE","Female","","19","19.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","POL","Poland","","FMLE","Female","","20","20.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","MLE","Male","","68","68.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","FMLE","Female","","73","73.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","MLE","Male","","17","17.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","ROU","Romania","","BTSX","Both sexes","","20","20.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","RUS","Russian Federation","","MLE","Male","","59","59.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","RUS","Russian Federation","","BTSX","Both sexes","","18","18.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","EUR","Europe","","WB_UMI","Upper-middle-income","","SRB","Serbia","","FMLE","Female","","19","19.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","EUR","Europe","","WB_UMI","Upper-middle-income","","SRB","Serbia","","FMLE","Female","","20","20.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","SRB","Serbia","","BTSX","Both sexes","","19","19.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","SUR","Suriname","","BTSX","Both sexes","","73","73.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_UMI","Upper-middle-income","","SUR","Suriname","","MLE","Male","","22","22.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","SUR","Suriname","","FMLE","Female","","22","22.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","SUR","Suriname","","FMLE","Female","","24","24.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","AFR","Africa","","WB_UMI","Upper-middle-income","","SYC","Seychelles","","FMLE","Female","","75","75.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","AFR","Africa","","WB_UMI","Upper-middle-income","","SYC","Seychelles","","FMLE","Female","","21","21.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","MLE","Male","","62","62.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","1990","1990","","EUR","Europe","","WB_UMI","Upper-middle-income","","TUR","Turkey","","MLE","Male","","16","16.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","TUV","Tuvalu","","BTSX","Both sexes","","62","62.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","TUV","Tuvalu","","FMLE","Female","","18","18.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","WPR","Western Pacific","","WB_UMI","Upper-middle-income","","TUV","Tuvalu","","BTSX","Both sexes","","15","15.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","URY","Uruguay","","BTSX","Both sexes","","73","73.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","URY","Uruguay","","FMLE","Female","","23","23.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2012","2012","","AMR","Americas","","WB_UMI","Upper-middle-income","","URY","Uruguay","","FMLE","Female","","24","24.00000","","",""
"WHOSIS_000001","Life expectancy at birth (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=65","PUBLISHED","Published","","1990","1990","","AMR","Americas","","WB_UMI","Upper-middle-income","","VCT","Saint Vincent and the Grenadines","","FMLE","Female","","75","75.00000","","",""
"WHOSIS_000015","Life expectancy at age 60 (years)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=2977","PUBLISHED","Published","","2000","2000","","AMR","Americas","","WB_UMI","Upper-middle-income","","VCT","Saint Vincent and the Grenadines","","MLE","Male","","18","18.00000","","",""
