"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","SLB","MLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","SLB","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","SLB","FMLE","63","63.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_LMI","SLB","FMLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_LMI","SLV","MLE","68","68.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_LMI","SLV","BTSX","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_LMI","STP","MLE","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","STP","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","STP","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_LMI","SWZ","FMLE","55","55.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_LMI","SWZ","FMLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SYR","MLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","WB_LMI","SYR","FMLE","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_LMI","SYR","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EMR","WB_LMI","SYR","FMLE","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","THA","MLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","THA","MLE","71","71.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","THA","FMLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","TKM","BTSX","62","62.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LMI","TKM","MLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","TKM","BTSX","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","SEAR","WB_LMI","TLS","FMLE","68","68.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","SEAR","WB_LMI","TLS","BTSX","50","50.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","WB_LMI","TLS","BTSX","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","SEAR","WB_LMI","TLS","FMLE","15","15.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","TON","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_LMI","TON","FMLE","71","71.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","TON","FMLE","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LMI","TON","MLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_LMI","TUN","MLE","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LMI","TUN","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EMR","WB_LMI","TUN","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_LMI","UKR","MLE","65","65.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","UKR","MLE","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_LMI","UKR","BTSX","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_LMI","UKR","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_LMI","VUT","MLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","VUT","FMLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_LMI","VUT","BTSX","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LMI","VUT","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LMI","VUT","FMLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_LMI","VUT","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_LMI","WSM","MLE","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","ARG","MLE","69","69.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","ARG","MLE","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","ARG","BTSX","75","75.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","ARG","BTSX","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BGR","MLE","68","68.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BGR","BTSX","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_UMI","BGR","BTSX","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_UMI","BGR","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","BIH","FMLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","BIH","FMLE","80","80.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","BIH","BTSX","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_UMI","BIH","FMLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_UMI","BIH","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","BRA","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","BRA","BTSX","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","BRA","MLE","16","16.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_UMI","BRA","BTSX","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","BWA","BTSX","47","47.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_UMI","BWA","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_UMI","BWA","FMLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_UMI","BWA","BTSX","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","CHL","BTSX","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","COL","MLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","CRI","MLE","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","CUB","BTSX","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","CUB","BTSX","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","DMA","BTSX","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DMA","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","DMA","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","DMA","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DOM","FMLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","DOM","FMLE","78","78.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","DOM","BTSX","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","DOM","FMLE","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","DZA","MLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","DZA","FMLE","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_UMI","DZA","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","FJI","MLE","65","65.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","FJI","BTSX","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_UMI","FJI","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_UMI","FJI","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","GAB","MLE","60","60.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","GAB","FMLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","GAB","BTSX","61","61.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","GAB","BTSX","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_UMI","GAB","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","GRD","FMLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","GRD","FMLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","GRD","FMLE","77","77.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","GRD","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","JAM","FMLE","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","JAM","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","JAM","FMLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_UMI","JAM","FMLE","22","22.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","KAZ","BTSX","68","68.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_UMI","KAZ","MLE","15","15.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_UMI","KAZ","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","KNA","BTSX","68","68.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","KNA","BTSX","17","17.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBN","FMLE","82","82.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EMR","WB_UMI","LBY","FMLE","77","77.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EMR","WB_UMI","LBY","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","LCA","MLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","LCA","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","LCA","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","LCA","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","LCA","FMLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","LTU","MLE","66","66.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","LTU","BTSX","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_UMI","LTU","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","LVA","BTSX","70","70.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","MEX","FMLE","22","22.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_UMI","MEX","FMLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","MEX","FMLE","23","23.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_UMI","MKD","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_UMI","MKD","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_UMI","MKD","BTSX","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","MNE","MLE","73","73.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_UMI","MNE","BTSX","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AFR","WB_UMI","MUS","BTSX","20","20.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","WPR","WB_UMI","MYS","FMLE","73","73.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","MYS","FMLE","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","WPR","WB_UMI","MYS","FMLE","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AFR","WB_UMI","NAM","MLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AFR","WB_UMI","NAM","FMLE","64","64.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PAN","MLE","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PAN","MLE","74","74.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","PAN","FMLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","AMR","WB_UMI","PAN","BTSX","77","77.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","AMR","WB_UMI","PAN","MLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","PAN","BTSX","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","PER","BTSX","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","PER","MLE","20","20.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","PER","FMLE","24","24.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","PER","BTSX","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","PER","BTSX","23","23.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","WB_UMI","PLW","FMLE","71","71.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","PLW","FMLE","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_UMI","PLW","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","POL","FMLE","78","78.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_UMI","POL","MLE","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_UMI","POL","FMLE","24","24.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","ROU","MLE","71","71.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","ROU","BTSX","74","74.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_UMI","ROU","MLE","17","17.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_UMI","ROU","FMLE","19","19.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","RUS","BTSX","65","65.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","RUS","BTSX","69","69.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_UMI","RUS","MLE","13","13.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","EUR","WB_UMI","SRB","BTSX","72","72.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","SRB","BTSX","72","72.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_UMI","SRB","BTSX","18","18.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","SYC","MLE","67","67.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_UMI","SYC","MLE","14","14.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","TUR","MLE","67","67.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","WB_UMI","TUR","BTSX","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","EUR","WB_UMI","TUR","BTSX","75","75.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","EUR","WB_UMI","TUR","BTSX","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2000","EUR","WB_UMI","TUR","BTSX","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","EUR","WB_UMI","TUR","BTSX","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","TUV","FMLE","70","70.00000","","",""
"WHOSIS_000001","PUBLISHED","2012","WPR","WB_UMI","TUV","BTSX","68","68.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","WPR","WB_UMI","TUV","BTSX","14","14.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","WPR","WB_UMI","TUV","BTSX","16","16.00000","","",""
"WHOSIS_000001","PUBLISHED","1990","AMR","WB_UMI","URY","FMLE","76","76.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","WB_UMI","URY","FMLE","79","79.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","URY","BTSX","19","19.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","VCT","FMLE","21","21.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AMR","WB_UMI","VEN","MLE","18","18.00000","","",""
"WHOSIS_000015","PUBLISHED","2012","AMR","WB_UMI","VEN","MLE","21","21.00000","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","WB_UMI","ZAF","BTSX","59","59.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_UMI","ZAF","MLE","13","13.00000","","",""
"WHOSIS_000015","PUBLISHED","1990","AFR","WB_UMI","ZAF","BTSX","15","15.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","WB_LI","AFG","FMLE","45","45.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EMR","WB_LI","AFG","MLE","49","49.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EMR","WB_HI","ARE","FMLE","66","66.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","ARG","MLE","64","64.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","ARG","BTSX","67","67.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","WB_HI","ATG","MLE","63","63.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","WB_HI","ATG","FMLE","65","65.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_HI","ATG","MLE","63","63.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_HI","AUT","BTSX","71","71.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","WB_LMI","AZE","MLE","56","56.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","WB_LMI","AZE","BTSX","58","58.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","BDI","BTSX","41","41.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LI","BDI","MLE","46","46.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_HI","BEL","MLE","69","69.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","BFA","MLE","42","42.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","WB_LI","BGD","BTSX","55","55.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_UMI","BGR","BTSX","66","66.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","WB_HI","BHS","FMLE","65","65.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_UMI","BIH","FMLE","70","70.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","WB_UMI","BLR","MLE","57","57.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","BRA","FMLE","67","67.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","BRA","BTSX","64","64.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","WB_HI","BRB","MLE","63","63.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","WB_HI","BRN","BTSX","68","68.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","SEAR","WB_LMI","BTN","MLE","58","58.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","SEAR","WB_LMI","BTN","FMLE","59","59.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","CAF","FMLE","39","39.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","WB_HI","CAN","FMLE","72","72.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_HI","CHE","BTSX","73","73.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","WB_LMI","CHN","MLE","63","63.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","WB_LMI","CHN","BTSX","64","64.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LMI","CIV","BTSX","41","41.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LMI","CIV","MLE","45","45.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LMI","CIV","BTSX","46","46.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LMI","CMR","BTSX","48","48.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","COD","BTSX","41","41.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LMI","COG","FMLE","45","45.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LMI","COG","BTSX","45","45.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LMI","COG","MLE","49","49.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","WPR","WB_HI","COK","FMLE","66","66.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","COM","BTSX","51","51.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LI","COM","MLE","53","53.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LMI","CPV","FMLE","66","66.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","CRI","BTSX","69","69.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","WB_HI","CYP","FMLE","71","71.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_HI","CZE","MLE","66","66.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","WB_LMI","DJI","MLE","48","48.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","WB_LMI","DJI","FMLE","50","50.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EMR","WB_LMI","DJI","MLE","52","52.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","DMA","MLE","61","61.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","DMA","FMLE","65","65.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AMR","WB_UMI","DMA","BTSX","63","63.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_HI","DNK","BTSX","70","70.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","WB_UMI","DOM","BTSX","63","63.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EMR","WB_LMI","EGY","BTSX","61","61.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","ERI","BTSX","39","39.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","WB_HI","ESP","BTSX","70","70.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_HI","ESP","MLE","71","71.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","ETH","FMLE","45","45.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","WPR","WB_UMI","FJI","MLE","58","58.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","WPR","WB_UMI","FJI","FMLE","62","62.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","WB_LMI","FSM","MLE","57","57.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","WB_LMI","FSM","BTSX","58","58.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","WB_LMI","GEO","MLE","60","60.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","GHA","MLE","49","49.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","GHA","FMLE","50","50.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LI","GIN","MLE","49","49.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_LI","GIN","FMLE","50","50.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_LI","GNB","BTSX","44","44.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","WB_HI","GNQ","BTSX","43","43.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","AFR","WB_HI","GNQ","FMLE","48","48.00000","","",""
"WHOSIS_000002","PUBLISHED","2012","EUR","WB_HI","GRC","FMLE","73","73.00000","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","WB_LMI","GTM","MLE","56","56.00000","","",""
